<<<<<<< HEAD
aux = h, W, e, c, b0, bx, by, bx, bsq, vsq, BS, Bsq, Ssq
2.452560 2.452560 2.452559 2.452560 2.452560 2.452560 2.452560 2.452560 2.453705 
2.458675 2.458676 2.458675 2.458676 2.458676 2.458676 2.458675 2.458676 2.459981 
2.441522 2.441524 2.441522 2.441523 2.441523 2.441523 2.441523 2.441524 2.442992 
2.435799 2.435801 2.435799 2.435801 2.435801 2.435801 2.435800 2.435801 2.437450 
2.426329 2.426331 2.426329 2.426330 2.426330 2.426331 2.426330 2.426331 2.427910 
2.415907 2.415910 2.415908 2.415909 2.415909 2.415910 2.415909 2.415910 2.417638 
2.409432 2.409436 2.409434 2.409435 2.409435 2.409436 2.409435 2.409436 2.410506 
2.410951 2.410955 2.410953 2.410955 2.410955 2.410955 2.410954 2.410955 2.412078 
2.412451 2.412455 2.412454 2.412455 2.412455 2.412455 2.412455 2.412455 2.413089 
2.416823 2.416828 2.416827 2.416828 2.416828 2.416828 2.416827 2.416828 2.417200 
2.424057 2.424062 2.424061 2.424062 2.424062 2.424062 2.424062 2.424063 2.424421 
2.434681 2.434686 2.434685 2.434686 2.434686 2.434686 2.434686 2.434686 2.434811 
2.448322 2.448327 2.448326 2.448327 2.448327 2.448327 2.448327 2.448327 2.447978 
2.467604 2.467609 2.467608 2.467610 2.467610 2.467609 2.467609 2.467610 2.466467 
2.487922 2.487923 2.487922 2.487923 2.487923 2.487923 2.487923 2.487923 2.488384 
2.498360 2.498362 2.498361 2.498363 2.498363 2.498362 2.498363 2.498363 2.497654 
2.496222 2.496031 2.496030 2.496032 2.496032 2.496031 2.496032 2.496032 2.496237 
2.496948 2.496950 2.496949 2.496950 2.496950 2.496950 2.496950 2.496950 2.496950 
2.496983 2.496984 2.496985 2.496985 2.496985 2.496985 2.496985 2.496985 2.496985 
2.469429 2.469301 2.469300 2.469301 2.469301 2.469301 2.469301 2.469301 2.470808 
2.492842 2.492895 2.492894 2.492896 2.492896 2.492895 2.492896 2.492896 2.495543 
2.520736 2.520685 2.520684 2.520685 2.520685 2.520685 2.520685 2.520686 2.521893 
2.534427 2.534397 2.534396 2.534398 2.534398 2.534397 2.534398 2.534398 2.539755 
2.550888 2.550883 2.550882 2.550883 2.550883 2.550883 2.550883 2.550883 2.557781 
2.555570 2.555584 2.555584 2.555585 2.555585 2.555584 2.555585 2.555585 2.564453 
2.552838 2.552868 2.552867 2.552869 2.552869 2.552868 2.552869 2.552869 2.562686 
2.550417 2.550460 2.550459 2.550460 2.550460 2.550460 2.550460 2.550460 2.560228 
2.548249 2.548301 2.548299 2.548301 2.548301 2.548301 2.548301 2.548301 2.557325 
2.547790 2.547848 2.547847 2.547848 2.547848 2.547848 2.547848 2.547848 2.556215 
2.546480 2.546543 2.546542 2.546543 2.546543 2.546543 2.546543 2.546543 2.553769 
2.546039 2.546104 2.546103 2.546104 2.546104 2.546104 2.546104 2.546104 2.552060 
2.550374 2.550440 2.550438 2.550440 2.550440 2.550439 2.550439 2.550440 2.554833 
2.554878 2.554944 2.554943 2.554944 2.554944 2.554944 2.554944 2.554944 2.557997 
2.561475 2.561542 2.561541 2.561542 2.561542 2.561542 2.561542 2.561542 2.560742 
2.569180 2.569247 2.569246 2.569248 2.569248 2.569247 2.569247 2.569248 2.565202 
2.581485 2.581573 2.581572 2.581574 2.581574 2.581573 2.581573 2.581574 2.576934 
2.578584 2.578656 2.578655 2.578657 2.578657 2.578656 2.578656 2.578657 2.573909 
2.584660 2.584736 2.584734 2.584736 2.584736 2.584736 2.584736 2.584736 2.580061 
2.587592 2.587670 2.587669 2.587670 2.587670 2.587670 2.587670 2.587671 2.583911 
2.588198 2.588278 2.588277 2.588279 2.588279 2.588278 2.588278 2.588279 2.585767 
2.587184 2.587267 2.587266 2.587267 2.587267 2.587267 2.587267 2.587268 2.586677 
2.585039 2.585123 2.585122 2.585123 2.585123 2.585123 2.585123 2.585123 2.586079 
2.580028 2.580112 2.580111 2.580112 2.580112 2.580112 2.580112 2.580112 2.582098 
2.573296 2.573378 2.573377 2.573379 2.573379 2.573378 2.573378 2.573379 2.576038 
2.568655 2.568731 2.568730 2.568731 2.568731 2.568731 2.568731 2.568731 2.572064 
2.568918 2.568983 2.568982 2.568984 2.568984 2.568983 2.568984 2.568984 2.574614 
2.573261 2.573313 2.573312 2.573313 2.573313 2.573313 2.573313 2.573314 2.579315 
2.556331 2.556363 2.556362 2.556364 2.556364 2.556363 2.556364 2.556364 2.558901 
2.566398 2.566406 2.566405 2.566406 2.566406 2.566406 2.566406 2.566406 2.563492 
2.549915 2.549894 2.549893 2.549895 2.549895 2.549894 2.549895 2.549895 2.544821 
2.542043 2.541991 2.541989 2.541991 2.541991 2.541990 2.541991 2.541991 2.536108 
2.533547 2.533463 2.533461 2.533463 2.533463 2.533463 2.533463 2.533463 2.528298 
2.522270 2.522161 2.522160 2.522161 2.522161 2.522161 2.522161 2.522161 2.519264 
2.512295 2.512175 2.512174 2.512175 2.512175 2.512175 2.512175 2.512175 2.512836 
2.502815 2.502673 2.502671 2.502673 2.502673 2.502673 2.502673 2.502673 2.507839 
2.490334 2.490138 2.490137 2.490138 2.490138 2.490138 2.490138 2.490138 2.500484 
2.473918 2.473699 2.473697 2.473699 2.473699 2.473699 2.473698 2.473699 2.489514 
2.452989 2.452752 2.452751 2.452752 2.452752 2.452752 2.452752 2.452752 2.473694 
2.436406 2.436162 2.436160 2.436162 2.436162 2.436162 2.436161 2.436162 2.459874 
2.439334 2.439087 2.439086 2.439087 2.439087 2.439087 2.439087 2.439087 2.464198 
2.422703 2.422450 2.422449 2.422450 2.422450 2.422450 2.422450 2.422450 2.451196 
2.417301 2.417052 2.417050 2.417052 2.417052 2.417052 2.417052 2.417052 2.447739 
2.409499 2.409255 2.409253 2.409255 2.409255 2.409254 2.409254 2.409255 2.440368 
2.404409 2.404167 2.404165 2.404167 2.404167 2.404166 2.404166 2.404167 2.432616 
2.407438 2.407216 2.407214 2.407216 2.407216 2.407216 2.407215 2.407216 2.430359 
2.417046 2.416853 2.416851 2.416853 2.416853 2.416853 2.416852 2.416853 2.432520 
2.429912 2.429740 2.429738 2.429740 2.429740 2.429739 2.429739 2.429740 2.439514 
2.441709 2.441554 2.441553 2.441554 2.441554 2.441554 2.441554 2.441554 2.446644 
2.452912 2.452775 2.452774 2.452775 2.452775 2.452775 2.452775 2.452776 2.455463 
2.468781 2.468653 2.468652 2.468654 2.468654 2.468653 2.468653 2.468654 2.470808 
2.493547 2.493466 2.493465 2.493466 2.493466 2.493466 2.493466 2.493466 2.495543 
2.519103 2.519048 2.519047 2.519049 2.519049 2.519048 2.519049 2.519049 2.521893 
2.534428 2.534398 2.534397 2.534398 2.534398 2.534398 2.534398 2.534398 2.539755 
2.549540 2.549535 2.549534 2.549536 2.549536 2.549535 2.549536 2.549536 2.557781 
2.557281 2.557187 2.557186 2.557188 2.557188 2.557187 2.557188 2.557188 2.564453 
2.553003 2.553040 2.553039 2.553040 2.553040 2.553040 2.553040 2.553040 2.562686 
2.560226 2.560227 2.560228 2.560228 2.560228 2.560228 2.560228 2.560228 2.560228 
2.523168 2.523224 2.523223 2.523224 2.523224 2.523224 2.523224 2.523224 2.520470 
2.544857 2.544956 2.544955 2.544956 2.544956 2.544956 2.544956 2.544956 2.545527 
2.580178 2.580199 2.580198 2.580200 2.580200 2.580199 2.580200 2.580200 2.573473 
2.600722 2.600731 2.600730 2.600732 2.600732 2.600731 2.600732 2.600732 2.593891 
2.613821 2.613819 2.613818 2.613819 2.613819 2.613818 2.613819 2.613819 2.604548 
2.622369 2.622355 2.622354 2.622355 2.622355 2.622355 2.622355 2.622355 2.613532 
2.615910 2.615886 2.615885 2.615886 2.615886 2.615886 2.615886 2.615886 2.607352 
2.602514 2.602479 2.602478 2.602480 2.602480 2.602479 2.602480 2.602480 2.595666 
2.586754 2.586710 2.586709 2.586710 2.586710 2.586710 2.586710 2.586710 2.581652 
2.574036 2.573983 2.573982 2.573983 2.573983 2.573983 2.573983 2.573983 2.569896 
2.563650 2.563589 2.563587 2.563589 2.563589 2.563588 2.563589 2.563589 2.559339 
2.555563 2.555494 2.555492 2.555494 2.555494 2.555493 2.555494 2.555494 2.550374 
2.552086 2.552010 2.552009 2.552010 2.552010 2.552010 2.552010 2.552011 2.545647 
2.552008 2.551929 2.551927 2.551929 2.551929 2.551928 2.551929 2.551929 2.543967 
2.550876 2.550792 2.550791 2.550792 2.550792 2.550792 2.550792 2.550793 2.544146 
2.550733 2.550645 2.550643 2.550645 2.550645 2.550644 2.550645 2.550645 2.546296 
2.561498 2.561398 2.561396 2.561398 2.561398 2.561397 2.561398 2.561398 2.556413 
2.559207 2.559121 2.559120 2.559121 2.559121 2.559121 2.559121 2.559121 2.554444 
2.569286 2.569200 2.569199 2.569201 2.569201 2.569200 2.569201 2.569201 2.564453 
2.580276 2.580190 2.580189 2.580191 2.580191 2.580190 2.580191 2.580191 2.574895 
2.589247 2.589167 2.589166 2.589168 2.589168 2.589167 2.589168 2.589168 2.584188 
2.597178 2.597106 2.597104 2.597106 2.597106 2.597105 2.597106 2.597106 2.592646 
2.604858 2.604794 2.604793 2.604794 2.604794 2.604794 2.604794 2.604794 2.600555 
2.609337 2.609281 2.609280 2.609282 2.609282 2.609281 2.609282 2.609282 2.605218 
2.609984 2.609939 2.609938 2.609940 2.609940 2.609939 2.609940 2.609940 2.605987 
2.610395 2.610362 2.610361 2.610363 2.610363 2.610362 2.610363 2.610363 2.605613 
2.616054 2.616032 2.616031 2.616033 2.616033 2.616032 2.616033 2.616033 2.608629 
2.622389 2.622378 2.622377 2.622378 2.622378 2.622378 2.622378 2.622378 2.613568 
2.608541 2.608540 2.608539 2.608540 2.608540 2.608539 2.608540 2.608540 2.601629 
2.614913 2.614921 2.614920 2.614922 2.614922 2.614921 2.614922 2.614922 2.611773 
2.593761 2.593777 2.593776 2.593777 2.593777 2.593777 2.593777 2.593778 2.592754 
2.581521 2.581546 2.581544 2.581546 2.581546 2.581545 2.581546 2.581546 2.581012 
2.568599 2.568629 2.568628 2.568630 2.568630 2.568629 2.568630 2.568630 2.567975 
2.557439 2.557469 2.557468 2.557469 2.557469 2.557469 2.557469 2.557469 2.555713 
2.548991 2.549010 2.549009 2.549010 2.549010 2.549010 2.549010 2.549010 2.546706 
2.542187 2.542190 2.542188 2.542190 2.542190 2.542189 2.542189 2.542190 2.539055 
2.533343 2.533380 2.533378 2.533380 2.533380 2.533380 2.533379 2.533380 2.529591 
2.521395 2.521449 2.521448 2.521449 2.521449 2.521449 2.521449 2.521449 2.517951 
2.504332 2.504439 2.504438 2.504439 2.504439 2.504439 2.504439 2.504439 2.502144 
2.487244 2.487304 2.487302 2.487304 2.487304 2.487304 2.487303 2.487304 2.486342 
2.488683 2.488751 2.488750 2.488751 2.488751 2.488751 2.488751 2.488751 2.487313 
2.476545 2.476610 2.476609 2.476610 2.476610 2.476610 2.476610 2.476610 2.477146 
2.474748 2.474793 2.474791 2.474793 2.474793 2.474792 2.474792 2.474793 2.473354 
2.472957 2.473004 2.473003 2.473004 2.473004 2.473004 2.473004 2.473005 2.467454 
2.466024 2.466077 2.466076 2.466077 2.466077 2.466077 2.466077 2.466077 2.460046 
2.463590 2.463638 2.463637 2.463638 2.463638 2.463638 2.463638 2.463638 2.459437 
2.468730 2.468767 2.468766 2.468767 2.468767 2.468767 2.468767 2.468767 2.467199 
2.479321 2.479357 2.479356 2.479357 2.479357 2.479357 2.479357 2.479357 2.478865 
2.490912 2.490953 2.490952 2.490953 2.490953 2.490953 2.490953 2.490953 2.491026 
2.502409 2.502452 2.502451 2.502452 2.502452 2.502452 2.502452 2.502452 2.502390 
2.522457 2.522511 2.522510 2.522511 2.522511 2.522511 2.522511 2.522512 2.520470 
2.549545 2.549573 2.549572 2.549574 2.549574 2.549573 2.549573 2.549574 2.545527 
2.579263 2.579283 2.579282 2.579283 2.579283 2.579283 2.579283 2.579284 2.573473 
2.600452 2.600460 2.600459 2.600461 2.600461 2.600460 2.600461 2.600461 2.593891 
2.612560 2.612558 2.612557 2.612559 2.612559 2.612558 2.612559 2.612559 2.604548 
2.623549 2.623500 2.623499 2.623501 2.623501 2.623500 2.623501 2.623501 2.613532 
2.615563 2.615542 2.615541 2.615543 2.615543 2.615542 2.615543 2.615543 2.607352 
2.595664 2.595665 2.595666 2.595666 2.595666 2.595666 2.595666 2.595666 2.595666 
2.557142 2.557183 2.557182 2.557184 2.557184 2.557183 2.557184 2.557184 2.556149 
2.585586 2.585636 2.585635 2.585636 2.585636 2.585636 2.585636 2.585636 2.586830 
2.622871 2.622890 2.622889 2.622891 2.622891 2.622890 2.622891 2.622891 2.620463 
2.649504 2.649511 2.649510 2.649512 2.649512 2.649511 2.649512 2.649512 2.646506 
2.658896 2.658892 2.658891 2.658893 2.658893 2.658892 2.658893 2.658893 2.655737 
2.652519 2.652502 2.652501 2.652503 2.652503 2.652502 2.652503 2.652503 2.648539 
2.623261 2.623232 2.623231 2.623233 2.623233 2.623232 2.623233 2.623233 2.618698 
2.592748 2.592708 2.592707 2.592708 2.592708 2.592708 2.592708 2.592709 2.588436 
2.565334 2.565285 2.565284 2.565286 2.565286 2.565285 2.565286 2.565286 2.561964 
2.546764 2.546706 2.546705 2.546707 2.546707 2.546706 2.546707 2.546707 2.544750 
2.536116 2.536051 2.536050 2.536051 2.536051 2.536051 2.536051 2.536051 2.534616 
2.527029 2.526959 2.526958 2.526959 2.526959 2.526959 2.526959 2.526959 2.526548 
2.523043 2.522969 2.522968 2.522969 2.522969 2.522969 2.522969 2.522969 2.522973 
2.524022 2.523945 2.523944 2.523946 2.523946 2.523945 2.523946 2.523946 2.524931 
2.526067 2.525989 2.525988 2.525989 2.525989 2.525989 2.525989 2.525990 2.526988 
2.529880 2.529804 2.529803 2.529805 2.529805 2.529804 2.529804 2.529805 2.529227 
2.542275 2.542188 2.542186 2.542188 2.542188 2.542187 2.542188 2.542188 2.541308 
2.537140 2.537043 2.537042 2.537043 2.537043 2.537043 2.537043 2.537043 2.534951 
2.545833 2.545715 2.545714 2.545715 2.545715 2.545714 2.545715 2.545715 2.543649 
2.560145 2.560061 2.560060 2.560061 2.560061 2.560061 2.560061 2.560061 2.557158 
2.574786 2.574712 2.574711 2.574713 2.574713 2.574712 2.574713 2.574713 2.570853 
2.588774 2.588705 2.588704 2.588705 2.588705 2.588705 2.588705 2.588706 2.584095 
2.602559 2.602496 2.602495 2.602497 2.602497 2.602496 2.602497 2.602497 2.597282 
2.614470 2.614413 2.614412 2.614414 2.614414 2.614413 2.614414 2.614414 2.608919 
2.622169 2.622121 2.622120 2.622121 2.622121 2.622120 2.622121 2.622121 2.616340 
2.628219 2.628181 2.628180 2.628181 2.628181 2.628181 2.628181 2.628182 2.622249 
2.634686 2.634658 2.634658 2.634659 2.634659 2.634658 2.634659 2.634659 2.628887 
2.643160 2.643144 2.643144 2.643145 2.643145 2.643144 2.643145 2.643145 2.637328 
2.644676 2.644672 2.644672 2.644673 2.644673 2.644672 2.644673 2.644673 2.639819 
2.644745 2.644753 2.644752 2.644753 2.644753 2.644753 2.644754 2.644754 2.638565 
2.628405 2.628423 2.628422 2.628424 2.628424 2.628423 2.628424 2.628424 2.621859 
2.618161 2.618189 2.618188 2.618190 2.618190 2.618189 2.618190 2.618190 2.610762 
2.610281 2.610318 2.610317 2.610318 2.610318 2.610318 2.610318 2.610318 2.602568 
2.603275 2.603318 2.603317 2.603319 2.603319 2.603318 2.603319 2.603319 2.596935 
2.595944 2.595993 2.595992 2.595993 2.595993 2.595993 2.595993 2.595993 2.591286 
2.587660 2.587727 2.587726 2.587727 2.587727 2.587727 2.587727 2.587727 2.584199 
2.577561 2.577626 2.577625 2.577626 2.577626 2.577626 2.577626 2.577626 2.575217 
2.565847 2.565901 2.565900 2.565901 2.565901 2.565901 2.565901 2.565901 2.564496 
2.551589 2.551553 2.551552 2.551553 2.551553 2.551553 2.551553 2.551554 2.551270 
2.536425 2.536470 2.536469 2.536470 2.536470 2.536470 2.536470 2.536470 2.535973 
2.535005 2.535041 2.535040 2.535041 2.535041 2.535041 2.535041 2.535041 2.533597 
2.527962 2.528017 2.528016 2.528017 2.528017 2.528017 2.528017 2.528017 2.525967 
2.516123 2.516190 2.516189 2.516191 2.516191 2.516190 2.516190 2.516191 2.512157 
2.504093 2.504155 2.504154 2.504155 2.504155 2.504155 2.504155 2.504156 2.503691 
2.495749 2.495812 2.495811 2.495812 2.495812 2.495812 2.495812 2.495812 2.497667 
2.492567 2.492629 2.492628 2.492629 2.492629 2.492629 2.492629 2.492629 2.495005 
2.495970 2.496030 2.496029 2.496030 2.496030 2.496030 2.496030 2.496030 2.497958 
2.503159 2.503217 2.503216 2.503218 2.503218 2.503217 2.503218 2.503218 2.504745 
2.515297 2.515348 2.515347 2.515348 2.515348 2.515348 2.515348 2.515349 2.516385 
2.531511 2.531557 2.531555 2.531557 2.531557 2.531557 2.531557 2.531557 2.531600 
2.556957 2.556996 2.556995 2.556996 2.556996 2.556996 2.556996 2.556996 2.556149 
2.588082 2.588111 2.588110 2.588112 2.588112 2.588111 2.588112 2.588112 2.586830 
2.622947 2.622966 2.622965 2.622967 2.622967 2.622966 2.622967 2.622967 2.620463 
2.649078 2.649085 2.649084 2.649086 2.649086 2.649085 2.649086 2.649086 2.646506 
2.657874 2.657869 2.657869 2.657870 2.657870 2.657869 2.657870 2.657870 2.655737 
2.651763 2.651745 2.651744 2.651745 2.651745 2.651745 2.651746 2.651745 2.648539 
2.622460 2.622432 2.622431 2.622432 2.622432 2.622432 2.622433 2.622433 2.618698 
2.588434 2.588435 2.588436 2.588436 2.588436 2.588436 2.588436 2.588436 2.588436 
2.588874 2.588914 2.588913 2.588915 2.588915 2.588914 2.588915 2.588915 2.586453 
2.619752 2.619783 2.619782 2.619784 2.619784 2.619783 2.619784 2.619784 2.617075 
2.648562 2.648581 2.648580 2.648582 2.648582 2.648581 2.648582 2.648582 2.644263 
2.653659 2.653667 2.653666 2.653668 2.653668 2.653667 2.653668 2.653668 2.648219 
2.644768 2.644764 2.644763 2.644765 2.644765 2.644764 2.644765 2.644765 2.640494 
2.618500 2.618484 2.618483 2.618485 2.618485 2.618484 2.618485 2.618485 2.615298 
2.582745 2.582719 2.582718 2.582720 2.582720 2.582719 2.582720 2.582720 2.581226 
2.553922 2.553888 2.553887 2.553888 2.553888 2.553888 2.553888 2.553889 2.553205 
2.529310 2.529266 2.529265 2.529267 2.529267 2.529266 2.529266 2.529267 2.529410 
2.516412 2.516363 2.516362 2.516363 2.516363 2.516363 2.516363 2.516364 2.517304 
2.506497 2.506444 2.506443 2.506444 2.506444 2.506444 2.506444 2.506444 2.508099 
2.498228 2.498171 2.498169 2.498171 2.498171 2.498171 2.498171 2.498171 2.499593 
2.493236 2.493176 2.493175 2.493177 2.493177 2.493176 2.493176 2.493177 2.494337 
2.493810 2.493749 2.493748 2.493749 2.493749 2.493749 2.493749 2.493749 2.494325 
2.496349 2.496288 2.496287 2.496289 2.496289 2.496288 2.496288 2.496289 2.495942 
2.499859 2.499795 2.499794 2.499795 2.499795 2.499795 2.499795 2.499795 2.499746 
2.511728 2.511680 2.511679 2.511680 2.511680 2.511680 2.511680 2.511680 2.512155 
2.517226 2.517184 2.517182 2.517184 2.517184 2.517183 2.517184 2.517184 2.516405 
2.519767 2.519745 2.519743 2.519745 2.519745 2.519744 2.519745 2.519745 2.520270 
2.536958 2.536928 2.536926 2.536928 2.536928 2.536927 2.536928 2.536928 2.536613 
2.552814 2.552772 2.552770 2.552772 2.552772 2.552771 2.552772 2.552772 2.551165 
2.565816 2.565739 2.565738 2.565740 2.565740 2.565739 2.565739 2.565740 2.563465 
2.577474 2.577419 2.577417 2.577419 2.577419 2.577418 2.577419 2.577419 2.574603 
2.586809 2.586763 2.586762 2.586764 2.586764 2.586763 2.586764 2.586764 2.583691 
2.590603 2.590563 2.590562 2.590563 2.590563 2.590563 2.590563 2.590563 2.587024 
2.592587 2.592554 2.592553 2.592554 2.592554 2.592554 2.592554 2.592554 2.589089 
2.599400 2.599375 2.599374 2.599376 2.599376 2.599375 2.599376 2.599376 2.595585 
2.609768 2.609753 2.609752 2.609754 2.609754 2.609753 2.609754 2.609754 2.605535 
2.627628 2.627623 2.627623 2.627624 2.627624 2.627623 2.627624 2.627624 2.622278 
2.624730 2.624738 2.624737 2.624738 2.624738 2.624737 2.624739 2.624738 2.619410 
2.623079 2.623098 2.623097 2.623099 2.623099 2.623098 2.623099 2.623099 2.617127 
2.609769 2.609800 2.609799 2.609800 2.609800 2.609800 2.609800 2.609800 2.604092 
2.601041 2.601083 2.601082 2.601083 2.601083 2.601083 2.601083 2.601083 2.595892 
2.596316 2.596368 2.596367 2.596369 2.596369 2.596368 2.596369 2.596369 2.591590 
2.592910 2.592972 2.592970 2.592972 2.592972 2.592971 2.592972 2.592972 2.588629 
2.587839 2.587907 2.587906 2.587908 2.587908 2.587907 2.587908 2.587908 2.583929 
2.580919 2.580993 2.580992 2.580994 2.580994 2.580993 2.580994 2.580994 2.577426 
2.572901 2.572980 2.572979 2.572981 2.572981 2.572980 2.572980 2.572981 2.569666 
2.563398 2.563522 2.563520 2.563522 2.563522 2.563521 2.563522 2.563522 2.560830 
2.551504 2.551599 2.551597 2.551599 2.551599 2.551598 2.551599 2.551599 2.549734 
2.542454 2.542548 2.542547 2.542549 2.542549 2.542548 2.542549 2.542549 2.540092 
2.540839 2.540926 2.540925 2.540926 2.540926 2.540926 2.540926 2.540926 2.539413 
2.526004 2.526104 2.526102 2.526104 2.526104 2.526103 2.526104 2.526104 2.525233 
2.518661 2.518746 2.518745 2.518746 2.518746 2.518746 2.518746 2.518746 2.518298 
2.514152 2.514236 2.514234 2.514236 2.514236 2.514235 2.514236 2.514236 2.514032 
2.512662 2.512742 2.512741 2.512742 2.512742 2.512742 2.512742 2.512743 2.512475 
2.516501 2.516577 2.516576 2.516578 2.516578 2.516577 2.516578 2.516578 2.516721 
2.525726 2.525794 2.525793 2.525794 2.525794 2.525794 2.525794 2.525794 2.526146 
2.539508 2.539569 2.539568 2.539570 2.539570 2.539569 2.539570 2.539570 2.539683 
2.559928 2.559980 2.559979 2.559981 2.559981 2.559980 2.559981 2.559981 2.558941 
2.588737 2.588778 2.588777 2.588779 2.588779 2.588778 2.588779 2.588779 2.586453 
2.621517 2.621548 2.621547 2.621549 2.621549 2.621548 2.621549 2.621549 2.617075 
2.649328 2.649348 2.649347 2.649349 2.649349 2.649348 2.649349 2.649349 2.644263 
2.653456 2.653465 2.653464 2.653465 2.653465 2.653465 2.653466 2.653466 2.648219 
2.644635 2.644631 2.644630 2.644632 2.644632 2.644631 2.644632 2.644632 2.640494 
2.614405 2.614373 2.614372 2.614374 2.614374 2.614373 2.614374 2.614374 2.615298 
2.582254 2.582225 2.582224 2.582226 2.582226 2.582225 2.582226 2.582226 2.581226 
2.553203 2.553204 2.553205 2.553205 2.553205 2.553205 2.553205 2.553205 2.553205 
2.592304 2.592341 2.592340 2.592342 2.592342 2.592341 2.592342 2.592342 2.588552 
2.602765 2.602823 2.602822 2.602824 2.602824 2.602823 2.602824 2.602824 2.599413 
2.607048 2.607066 2.607066 2.607067 2.607067 2.607066 2.607067 2.607067 2.605289 
2.598015 2.598022 2.598021 2.598023 2.598023 2.598022 2.598023 2.598023 2.594067 
2.592517 2.592513 2.592512 2.592514 2.592514 2.592513 2.592514 2.592514 2.591745 
2.573189 2.573174 2.573173 2.573175 2.573175 2.573174 2.573175 2.573175 2.572007 
2.544640 2.544617 2.544616 2.544618 2.544618 2.544617 2.544618 2.544618 2.544080 
2.517523 2.517476 2.517475 2.517477 2.517477 2.517476 2.517477 2.517477 2.517481 
2.495480 2.495448 2.495447 2.495449 2.495449 2.495448 2.495448 2.495449 2.496176 
2.483963 2.483930 2.483929 2.483931 2.483931 2.483930 2.483930 2.483931 2.484939 
2.471857 2.471825 2.471824 2.471825 2.471825 2.471825 2.471825 2.471825 2.473118 
